trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
clown (with Trevor Daniel),blackbear,148039,pop,0.709,0.774,10.0,-4.797,1.0,0.069,0.12,0.0,0.208,0.393,94.013,audio_features,4epd3VXwxPItuOVN0aGsr6,spotify:track:4epd3VXwxPItuOVN0aGsr6,https://api.spotify.com/v1/tracks/4epd3VXwxPItuOVN0aGsr6,https://api.spotify.com/v1/audio-analysis/4epd3VXwxPItuOVN0aGsr6,148165.0,4.0
colorblind,Mokita,890582,chill pop,0.661,0.776,8.0,-5.054,1.0,0.0366,0.125,0.000152,0.119,0.17,145.993,audio_features,4o3XxiQ9BljY4OU38zanC0,spotify:track:4o3XxiQ9BljY4OU38zanC0,https://api.spotify.com/v1/tracks/4o3XxiQ9BljY4OU38zanC0,https://api.spotify.com/v1/audio-analysis/4o3XxiQ9BljY4OU38zanC0,193977.0,4.0
comethru,Jeremy Zucker,834797,alt z,0.795,0.178,0.0,-11.991,1.0,0.0574,0.607,0.0,0.623,0.608,93.982,audio_features,18uwL0vNUanqZH0ro2QcOP,spotify:track:18uwL0vNUanqZH0ro2QcOP,https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP,https://api.spotify.com/v1/audio-analysis/18uwL0vNUanqZH0ro2QcOP,181613.0,4.0
companion,hi jude,138000,lo-fi study,0.547,0.377,11.0,-15.64,1.0,0.0362,0.68,0.945,0.0703,0.0537,80.032,audio_features,1itJhJiweMHxJcqQLWsJXn,spotify:track:1itJhJiweMHxJcqQLWsJXn,https://api.spotify.com/v1/tracks/1itJhJiweMHxJcqQLWsJXn,https://api.spotify.com/v1/audio-analysis/1itJhJiweMHxJcqQLWsJXn,138000.0,4.0
could you love me while i hate myself,Zeph,60333,gen z singer-songwriter,0.68,0.406,9.0,-11.313,1.0,0.0414,0.782,0.00019,0.11,0.551,119.901,audio_features,7uo2L5FAja3pWIBa3HJVeC,spotify:track:7uo2L5FAja3pWIBa3HJVeC,https://api.spotify.com/v1/tracks/7uo2L5FAja3pWIBa3HJVeC,https://api.spotify.com/v1/audio-analysis/7uo2L5FAja3pWIBa3HJVeC,60333.0,4.0
courage,Ruel,209827,alt z,0.589,0.446,7.0,-5.501,1.0,0.0285,0.0263,0.0,0.0869,0.292,81.983,audio_features,72sQjWR565TtF4yIKnoZZe,spotify:track:72sQjWR565TtF4yIKnoZZe,https://api.spotify.com/v1/tracks/72sQjWR565TtF4yIKnoZZe,https://api.spotify.com/v1/audio-analysis/72sQjWR565TtF4yIKnoZZe,209827.0,4.0
cozy blanket,kairos,276922,lo-fi sleep,0.357,0.0675,2.0,-22.515,1.0,0.0342,0.979,0.913,0.06,0.125,130.047,audio_features,6ZYTXqGNXsu6bqL1P8mgxt,spotify:track:6ZYTXqGNXsu6bqL1P8mgxt,https://api.spotify.com/v1/tracks/6ZYTXqGNXsu6bqL1P8mgxt,https://api.spotify.com/v1/audio-analysis/6ZYTXqGNXsu6bqL1P8mgxt,138462.0,4.0
crash,EDEN,4539000,indie poptimism,0.503,0.212,0.0,-12.735,0.0,0.0658,0.872,0.000293,0.12,0.185,118.492,audio_features,7EkMIQ2PzEzwQroLl6dUvw,spotify:track:7EkMIQ2PzEzwQroLl6dUvw,https://api.spotify.com/v1/tracks/7EkMIQ2PzEzwQroLl6dUvw,https://api.spotify.com/v1/audio-analysis/7EkMIQ2PzEzwQroLl6dUvw,232412.0,4.0
crazy,Zac Greer,2169629,,0.694,0.399,5.0,-6.248,0.0,0.0422,0.22,0.0,0.31,0.509,100.022,audio_features,7eapS72LGn58Bx6cQaj0h4,spotify:track:7eapS72LGn58Bx6cQaj0h4,https://api.spotify.com/v1/tracks/7eapS72LGn58Bx6cQaj0h4,https://api.spotify.com/v1/audio-analysis/7eapS72LGn58Bx6cQaj0h4,157331.0,4.0
curve me,clide,837239,singer-songwriter pop,0.654,0.535,9.0,-6.345,1.0,0.299,0.272,0.0,0.0594,0.828,93.786,audio_features,5wEEsLCDkK17pSIgFYnapU,spotify:track:5wEEsLCDkK17pSIgFYnapU,https://api.spotify.com/v1/tracks/5wEEsLCDkK17pSIgFYnapU,https://api.spotify.com/v1/audio-analysis/5wEEsLCDkK17pSIgFYnapU,166795.0,4.0
dancing in the kitchen,LANY,2331787,la pop,0.646,0.736,11.0,-7.658,1.0,0.0396,0.0334,0.0,0.0807,0.28,94.024,audio_features,2VhY69P0Q15rHfEKaMlR5x,spotify:track:2VhY69P0Q15rHfEKaMlR5x,https://api.spotify.com/v1/tracks/2VhY69P0Q15rHfEKaMlR5x,https://api.spotify.com/v1/audio-analysis/2VhY69P0Q15rHfEKaMlR5x,208809.0,4.0
dark times,Ben Platt,492084,broadway,0.349,0.206,0.0,-10.106,1.0,0.0349,0.69,0.0,0.154,0.219,64.247,audio_features,67dauMD2RclztbZPgMDBKk,spotify:track:67dauMD2RclztbZPgMDBKk,https://api.spotify.com/v1/tracks/67dauMD2RclztbZPgMDBKk,https://api.spotify.com/v1/audio-analysis/67dauMD2RclztbZPgMDBKk,246043.0,4.0
daylight,mj apanay,17000,bedroom r&b,0.591,0.646,8.0,-7.367,1.0,0.27,0.408,0.0,0.163,0.594,160.632,audio_features,0HfzDIKAiiRIAMn6HjB6rv,spotify:track:0HfzDIKAiiRIAMn6HjB6rv,https://api.spotify.com/v1/tracks/0HfzDIKAiiRIAMn6HjB6rv,https://api.spotify.com/v1/audio-analysis/0HfzDIKAiiRIAMn6HjB6rv,147840.0,4.0
deadroses,blackbear,184660,pop,0.612,0.536,10.0,-6.537,0.0,0.157,0.697,0.0,0.131,0.603,132.251,audio_features,3cuW0sgJND4ZkdN1m7m7Gg,spotify:track:3cuW0sgJND4ZkdN1m7m7Gg,https://api.spotify.com/v1/tracks/3cuW0sgJND4ZkdN1m7m7Gg,https://api.spotify.com/v1/audio-analysis/3cuW0sgJND4ZkdN1m7m7Gg,184636.0,4.0
"dear me,",Gentle Bones,436678,singaporean pop,0.629,0.459,11.0,-8.846,1.0,0.0303,0.38,4.1e-06,0.205,0.435,138.059,audio_features,7aGaP4VJ1WOAIL7QlEl1pA,spotify:track:7aGaP4VJ1WOAIL7QlEl1pA,https://api.spotify.com/v1/tracks/7aGaP4VJ1WOAIL7QlEl1pA,https://api.spotify.com/v1/audio-analysis/7aGaP4VJ1WOAIL7QlEl1pA,165968.0,4.0
death bed (coffee for your head),Powfu,359264,sad lo-fi,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333.0,4.0
december,Atlas in Motion,862453,,0.657,0.519,7.0,-7.921,1.0,0.0399,0.227,0.000422,0.107,0.221,89.107,audio_features,1yYKo5g6Auz6NmanwGpJOI,spotify:track:1yYKo5g6Auz6NmanwGpJOI,https://api.spotify.com/v1/tracks/1yYKo5g6Auz6NmanwGpJOI,https://api.spotify.com/v1/audio-analysis/1yYKo5g6Auz6NmanwGpJOI,172558.0,4.0
deja vu,Olivia Rodrigo,1974865,pop,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507.0,4.0
detest me,glaive,356476,glitchcore,0.485,0.681,7.0,-2.22,1.0,0.0621,0.0316,0.0,0.135,0.514,147.853,audio_features,0XZ5gv6EBByIEuSOIiYaon,spotify:track:0XZ5gv6EBByIEuSOIiYaon,https://api.spotify.com/v1/tracks/0XZ5gv6EBByIEuSOIiYaon,https://api.spotify.com/v1/audio-analysis/0XZ5gv6EBByIEuSOIiYaon,118931.0,4.0
didya think,Arlie,3982125,modern rock,0.468,0.89,4.0,-2.974,1.0,0.0701,0.00415,1.21e-05,0.508,0.709,140.265,audio_features,4HOg84QsolNLzNp08qZ3sX,spotify:track:4HOg84QsolNLzNp08qZ3sX,https://api.spotify.com/v1/tracks/4HOg84QsolNLzNp08qZ3sX,https://api.spotify.com/v1/audio-analysis/4HOg84QsolNLzNp08qZ3sX,200467.0,4.0
die first - sped up version,Nessa Barrett,144875,social media pop,0.604,0.671,4.0,-6.319,0.0,0.0617,0.117,0.0,0.483,0.38,110.343,audio_features,3lEqXRwPi98ZvKm5bsZTGi,spotify:track:3lEqXRwPi98ZvKm5bsZTGi,https://api.spotify.com/v1/tracks/3lEqXRwPi98ZvKm5bsZTGi,https://api.spotify.com/v1/audio-analysis/3lEqXRwPi98ZvKm5bsZTGi,144875.0,4.0
dirty laundry,blackbear,159913,pop,0.766,0.64,0.0,-8.899,1.0,0.0345,0.051,0.0,0.237,0.67,100.044,audio_features,0qgZvYWLIqDn0tXimF8gPa,spotify:track:0qgZvYWLIqDn0tXimF8gPa,https://api.spotify.com/v1/tracks/0qgZvYWLIqDn0tXimF8gPa,https://api.spotify.com/v1/audio-analysis/0qgZvYWLIqDn0tXimF8gPa,165600.0,4.0
dirty laundry - slowed,blackbear,167370,pop,0.788,0.664,5.0,-6.633,0.0,0.0427,0.0775,2.8e-06,0.252,0.547,96.024,audio_features,0N2rGjQLuT0GqVueJxjQS6,spotify:track:0N2rGjQLuT0GqVueJxjQS6,https://api.spotify.com/v1/tracks/0N2rGjQLuT0GqVueJxjQS6,https://api.spotify.com/v1/audio-analysis/0N2rGjQLuT0GqVueJxjQS6,167369.0,4.0
disappear,eli.,1128000,,0.565,0.467,5.0,-7.741,0.0,0.0485,0.643,0.0,0.103,0.116,112.499,audio_features,5YVuTCLDxjS8pORppZhNsf,spotify:track:5YVuTCLDxjS8pORppZhNsf,https://api.spotify.com/v1/tracks/5YVuTCLDxjS8pORppZhNsf,https://api.spotify.com/v1/audio-analysis/5YVuTCLDxjS8pORppZhNsf,225600.0,3.0
distance,Long Shot Party,3197,j-poprock,0.462,0.955,2.0,-3.264,1.0,0.0897,0.04,0.0,0.361,0.535,99.031,audio_features,17zGkwutNrdgAAfC61QLWF,spotify:track:17zGkwutNrdgAAfC61QLWF,https://api.spotify.com/v1/tracks/17zGkwutNrdgAAfC61QLWF,https://api.spotify.com/v1/audio-analysis/17zGkwutNrdgAAfC61QLWF,187347.0,4.0
distance,Ruel,179214,alt z,0.562,0.329,3.0,-8.556,0.0,0.162,0.502,0.0,0.562,0.502,148.524,audio_features,24zaoEGmRjgA0zt47uLgRF,spotify:track:24zaoEGmRjgA0zt47uLgRF,https://api.spotify.com/v1/tracks/24zaoEGmRjgA0zt47uLgRF,https://api.spotify.com/v1/audio-analysis/24zaoEGmRjgA0zt47uLgRF,179213.0,4.0
do re mi,blackbear,4978349,pop,0.745,0.593,8.0,-6.35,1.0,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,audio_features,6Se3x9ANMLv0dCDsjGmEjh,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/tracks/6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/audio-analysis/6Se3x9ANMLv0dCDsjGmEjh,212027.0,3.0
do re mi - Good Intent Remix,blackbear,196153,pop,0.793,0.615,10.0,-5.044,0.0,0.0616,0.442,0.0,0.0928,0.332,110.978,audio_features,5NQxkgByBxGdx5yayzVlvh,spotify:track:5NQxkgByBxGdx5yayzVlvh,https://api.spotify.com/v1/tracks/5NQxkgByBxGdx5yayzVlvh,https://api.spotify.com/v1/audio-analysis/5NQxkgByBxGdx5yayzVlvh,196216.0,4.0
do re mi - Rad Cat Remix,blackbear,34590,pop,0.754,0.433,1.0,-7.704,1.0,0.0637,0.216,0.0,0.0936,0.339,109.954,audio_features,4iKzb6YFt20q6eS5gfVkNr,spotify:track:4iKzb6YFt20q6eS5gfVkNr,https://api.spotify.com/v1/tracks/4iKzb6YFt20q6eS5gfVkNr,https://api.spotify.com/v1/audio-analysis/4iKzb6YFt20q6eS5gfVkNr,226909.0,4.0
do re mi - Y2K Remix,blackbear,165052,pop,0.723,0.626,10.0,-6.041,0.0,0.0447,0.131,0.0,0.11,0.238,112.074,audio_features,4zcU9UeYc6Xx8XmBlxV66n,spotify:track:4zcU9UeYc6Xx8XmBlxV66n,https://api.spotify.com/v1/tracks/4zcU9UeYc6Xx8XmBlxV66n,https://api.spotify.com/v1/audio-analysis/4zcU9UeYc6Xx8XmBlxV66n,165250.0,4.0
don't cry,sadeyes,690035,,,,,,,,,,,,,,,,,,,
don't wanna be too forward,luca.,154101,,,,,,,,,,,,,,,,,,,
dooriyan,Zaeden,9691,desi pop,0.735,0.593,11.0,-7.473,1.0,0.0885,0.731,0.178,0.135,0.475,160.07,audio_features,1HGtTmgl1sEycuS9lJviWQ,spotify:track:1HGtTmgl1sEycuS9lJviWQ,https://api.spotify.com/v1/tracks/1HGtTmgl1sEycuS9lJviWQ,https://api.spotify.com/v1/audio-analysis/1HGtTmgl1sEycuS9lJviWQ,161625.0,4.0
double take,dhruv,8942,nyc pop,0.656,0.436,8.0,-11.141,1.0,0.0744,0.845,0.0,0.221,0.196,109.239,audio_features,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,https://api.spotify.com/v1/tracks/0QzuaeCEEOV40Pn7IvKEny,https://api.spotify.com/v1/audio-analysis/0QzuaeCEEOV40Pn7IvKEny,171743.0,4.0
down,Mokita,1050277,chill pop,0.524,0.391,4.0,-9.021,1.0,0.041,0.789,0.0,0.0869,0.143,148.009,audio_features,7mOcLhVf0Aj6pIfi3LcSNW,spotify:track:7mOcLhVf0Aj6pIfi3LcSNW,https://api.spotify.com/v1/tracks/7mOcLhVf0Aj6pIfi3LcSNW,https://api.spotify.com/v1/audio-analysis/7mOcLhVf0Aj6pIfi3LcSNW,194680.0,4.0
dream girl,8percent,4284359,aesthetic rap,0.795,0.385,7.0,-13.526,0.0,0.329,0.851,5.98e-05,0.234,0.55,109.996,audio_features,0Hfah746oDkvCS7ySP3k1c,spotify:track:0Hfah746oDkvCS7ySP3k1c,https://api.spotify.com/v1/tracks/0Hfah746oDkvCS7ySP3k1c,https://api.spotify.com/v1/audio-analysis/0Hfah746oDkvCS7ySP3k1c,87409.0,4.0
dreamin abt u,mj apanay,92027,bedroom r&b,0.642,0.25,4.0,-9.954,1.0,0.0555,0.81,0.0,0.248,0.76,119.654,audio_features,68qj6fgOusJbWoLPxwiRz5,spotify:track:68qj6fgOusJbWoLPxwiRz5,https://api.spotify.com/v1/tracks/68qj6fgOusJbWoLPxwiRz5,https://api.spotify.com/v1/audio-analysis/68qj6fgOusJbWoLPxwiRz5,263317.0,4.0
dreamy,Linearwave,117913,anime lo-fi,0.716,0.186,8.0,-15.668,1.0,0.0542,0.992,0.906,0.372,0.0363,115.067,audio_features,4qfoz6SI8KDdUtTTtmAzR5,spotify:track:4qfoz6SI8KDdUtTTtmAzR5,https://api.spotify.com/v1/tracks/4qfoz6SI8KDdUtTTtmAzR5,https://api.spotify.com/v1/audio-analysis/4qfoz6SI8KDdUtTTtmAzR5,117913.0,3.0
drivers license,Olivia Rodrigo,2550439,pop,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013.0,4.0
dropout,brakence,1004610,glitchcore,0.699,0.322,1.0,-11.429,1.0,0.0634,0.214,0.0,0.0993,0.757,140.875,audio_features,1hV0Ue00iyNCZvb1n0VyGf,spotify:track:1hV0Ue00iyNCZvb1n0VyGf,https://api.spotify.com/v1/tracks/1hV0Ue00iyNCZvb1n0VyGf,https://api.spotify.com/v1/audio-analysis/1hV0Ue00iyNCZvb1n0VyGf,166809.0,3.0
drugs,EDEN,4622914,indie poptimism,0.484,0.444,4.0,-6.935,0.0,0.0636,0.601,0.0,0.238,0.226,144.21,audio_features,3OXpdrHLT4IqM76RajgM6Q,spotify:track:3OXpdrHLT4IqM76RajgM6Q,https://api.spotify.com/v1/tracks/3OXpdrHLT4IqM76RajgM6Q,https://api.spotify.com/v1/audio-analysis/3OXpdrHLT4IqM76RajgM6Q,338333.0,4.0
drunk,keshi,2362823,chill r&b,0.691,0.389,4.0,-8.247,1.0,0.0367,0.765,0.0,0.0941,0.306,104.952,audio_features,6D6HVKe7Qu3imn4zzJD0W9,spotify:track:6D6HVKe7Qu3imn4zzJD0W9,https://api.spotify.com/v1/tracks/6D6HVKe7Qu3imn4zzJD0W9,https://api.spotify.com/v1/audio-analysis/6D6HVKe7Qu3imn4zzJD0W9,227032.0,4.0
dumb dumb - sped up,mazie,102663,modern indie pop,0.71,0.596,9.0,-6.655,0.0,0.0575,0.132,0.000713,0.212,0.721,148.869,audio_features,2pJmSaPh5lMe4npn0Z6m8A,spotify:track:2pJmSaPh5lMe4npn0Z6m8A,https://api.spotify.com/v1/tracks/2pJmSaPh5lMe4npn0Z6m8A,https://api.spotify.com/v1/audio-analysis/2pJmSaPh5lMe4npn0Z6m8A,102664.0,4.0
dwrcan,Bibio,9340,ambient folk,0.565,0.738,0.0,-5.293,1.0,0.26,0.192,0.842,0.0939,0.364,91.656,audio_features,6rxYf6KRWBSWm6pVRl9LWa,spotify:track:6rxYf6KRWBSWm6pVRl9LWa,https://api.spotify.com/v1/tracks/6rxYf6KRWBSWm6pVRl9LWa,https://api.spotify.com/v1/audio-analysis/6rxYf6KRWBSWm6pVRl9LWa,355227.0,4.0
dying together,Josh Golden,4088433,la pop,0.794,0.528,11.0,-6.983,0.0,0.0403,0.697,0.00118,0.22,0.581,95.072,audio_features,4rT2YF1iXeCemJhhee2pQN,spotify:track:4rT2YF1iXeCemJhhee2pQN,https://api.spotify.com/v1/tracks/4rT2YF1iXeCemJhhee2pQN,https://api.spotify.com/v1/audio-analysis/4rT2YF1iXeCemJhhee2pQN,156217.0,4.0
e.z. (feat. Machine Gun Kelly),blackbear,252088,pop,0.793,0.531,9.0,-8.501,0.0,0.127,0.0356,1.02e-05,0.0905,0.337,129.951,audio_features,3ZW87Wj98EqDCduX7OH4IO,spotify:track:3ZW87Wj98EqDCduX7OH4IO,https://api.spotify.com/v1/tracks/3ZW87Wj98EqDCduX7OH4IO,https://api.spotify.com/v1/audio-analysis/3ZW87Wj98EqDCduX7OH4IO,252171.0,4.0
edamame (feat. Rich Brian),bbno$,7432605,canadian hip hop,0.815,0.848,4.0,-4.704,0.0,0.115,0.023,0.000162,0.0265,0.684,106.032,audio_features,1uMHCAyGmHqyygoNRuo7MV,spotify:track:1uMHCAyGmHqyygoNRuo7MV,https://api.spotify.com/v1/tracks/1uMHCAyGmHqyygoNRuo7MV,https://api.spotify.com/v1/audio-analysis/1uMHCAyGmHqyygoNRuo7MV,133707.0,4.0
empty crown,YAS,21925508,,0.429,0.484,8.0,-5.557,0.0,0.0701,0.372,0.0791,0.091,0.0759,83.713,audio_features,5j4hgym3SUadjFieaAIVw0,spotify:track:5j4hgym3SUadjFieaAIVw0,https://api.spotify.com/v1/tracks/5j4hgym3SUadjFieaAIVw0,https://api.spotify.com/v1/audio-analysis/5j4hgym3SUadjFieaAIVw0,214286.0,4.0
endlessly,bixby,125793,bedroom r&b,0.614,0.816,11.0,-5.889,0.0,0.036,0.371,4.11e-05,0.106,0.602,144.961,audio_features,0hwtCNaxCMWoZZPHjUAETA,spotify:track:0hwtCNaxCMWoZZPHjUAETA,https://api.spotify.com/v1/tracks/0hwtCNaxCMWoZZPHjUAETA,https://api.spotify.com/v1/audio-analysis/0hwtCNaxCMWoZZPHjUAETA,125793.0,4.0
erase me,Lizzy McAlpine,336211,alt z,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17,audio_features,4R2DDseYW2tsmMhvdQQ2Po,spotify:track:4R2DDseYW2tsmMhvdQQ2Po,https://api.spotify.com/v1/tracks/4R2DDseYW2tsmMhvdQQ2Po,https://api.spotify.com/v1/audio-analysis/4R2DDseYW2tsmMhvdQQ2Po,214468.0,4.0
erase me (feat. Jacob Collier),Lizzy McAlpine,5016936,alt z,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17,audio_features,57Z4ecZTqs7ig9nWY7xoou,spotify:track:57Z4ecZTqs7ig9nWY7xoou,https://api.spotify.com/v1/tracks/57Z4ecZTqs7ig9nWY7xoou,https://api.spotify.com/v1/audio-analysis/57Z4ecZTqs7ig9nWY7xoou,214468.0,4.0
everything,John K,1056053,singer-songwriter pop,0.449,0.612,1.0,-7.534,1.0,0.179,0.379,7.28e-05,0.0795,0.296,188.73,audio_features,5JlF4uq1thz8Tf7PztHopO,spotify:track:5JlF4uq1thz8Tf7PztHopO,https://api.spotify.com/v1/tracks/5JlF4uq1thz8Tf7PztHopO,https://api.spotify.com/v1/audio-analysis/5JlF4uq1thz8Tf7PztHopO,172792.0,3.0
everything sucks,vaultboy,1331613,singer-songwriter pop,0.76,0.371,6.0,-8.964,1.0,0.0531,0.00772,0.0,0.0785,0.653,138.023,audio_features,3z06k8YF9CqX0CGFrlekOK,spotify:track:3z06k8YF9CqX0CGFrlekOK,https://api.spotify.com/v1/tracks/3z06k8YF9CqX0CGFrlekOK,https://api.spotify.com/v1/audio-analysis/3z06k8YF9CqX0CGFrlekOK,115402.0,4.0
ex i never had,LANY,1051870,la pop,0.65,0.388,10.0,-7.065,1.0,0.0332,0.306,0.0,0.114,0.628,96.001,audio_features,1NAyq9TrQIpLHWStUX4xAQ,spotify:track:1NAyq9TrQIpLHWStUX4xAQ,https://api.spotify.com/v1/tracks/1NAyq9TrQIpLHWStUX4xAQ,https://api.spotify.com/v1/audio-analysis/1NAyq9TrQIpLHWStUX4xAQ,201442.0,4.0
fall apart (with glaive),renforshort,559079,alt z,0.57,0.746,10.0,-6.464,1.0,0.104,0.144,7.31e-06,0.0706,0.27,158.061,audio_features,6vOY0h3OyLLSXouDtP6FkN,spotify:track:6vOY0h3OyLLSXouDtP6FkN,https://api.spotify.com/v1/tracks/6vOY0h3OyLLSXouDtP6FkN,https://api.spotify.com/v1/audio-analysis/6vOY0h3OyLLSXouDtP6FkN,156225.0,4.0
falling again,middt,326019,lo-fi brasileiro,0.666,0.115,4.0,-15.478,1.0,0.0333,0.966,0.972,0.0987,0.11,61.994,audio_features,4g3jSrPVcRABEqmuVb0Brh,spotify:track:4g3jSrPVcRABEqmuVb0Brh,https://api.spotify.com/v1/tracks/4g3jSrPVcRABEqmuVb0Brh,https://api.spotify.com/v1/audio-analysis/4g3jSrPVcRABEqmuVb0Brh,108673.0,4.0
falling down,Nohidea,96053,,,,,,,,,,,,,,,,,,,
feel like shit,Tate McRae,34162,alt z,0.519,0.383,7.0,-7.174,1.0,0.0495,0.572,0.0,0.124,0.157,144.565,audio_features,03zuGqxMwUFFmCwusq0WKE,spotify:track:03zuGqxMwUFFmCwusq0WKE,https://api.spotify.com/v1/tracks/03zuGqxMwUFFmCwusq0WKE,https://api.spotify.com/v1/audio-analysis/03zuGqxMwUFFmCwusq0WKE,203480.0,4.0
feel something,Bea Miller,958366,alt z,0.74,0.415,0.0,-8.914,1.0,0.0707,0.242,0.000156,0.319,0.156,136.029,audio_features,7JDWhC422Gtk1Bq0mL3OTC,spotify:track:7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/tracks/7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/audio-analysis/7JDWhC422Gtk1Bq0mL3OTC,180161.0,4.0
fine,Mike Shinoda,214118,alternative hip hop,0.55,0.685,8.0,-3.28,1.0,0.0353,0.0261,6.9e-05,0.251,0.168,89.977,audio_features,4I0tFcRHjW3AkN1Jg1veOM,spotify:track:4I0tFcRHjW3AkN1Jg1veOM,https://api.spotify.com/v1/tracks/4I0tFcRHjW3AkN1Jg1veOM,https://api.spotify.com/v1/audio-analysis/4I0tFcRHjW3AkN1Jg1veOM,214343.0,4.0
first order of business,Baby Keem,108841,hip hop,0.963,0.309,6.0,-8.456,0.0,0.315,0.0605,1.9e-05,0.108,0.579,132.04,audio_features,4d6z0mKVcnhE5x0YWvTexh,spotify:track:4d6z0mKVcnhE5x0YWvTexh,https://api.spotify.com/v1/tracks/4d6z0mKVcnhE5x0YWvTexh,https://api.spotify.com/v1/audio-analysis/4d6z0mKVcnhE5x0YWvTexh,168759.0,4.0
fleabag,YUNGBLUD,750936,british indie rock,0.236,0.918,2.0,-4.503,1.0,0.0998,0.000104,0.0178,0.294,0.312,98.46,audio_features,3TFtD8GZNw9v6vVWr3hnWy,spotify:track:3TFtD8GZNw9v6vVWr3hnWy,https://api.spotify.com/v1/tracks/3TFtD8GZNw9v6vVWr3hnWy,https://api.spotify.com/v1/audio-analysis/3TFtD8GZNw9v6vVWr3hnWy,176988.0,4.0
flowers & sex,EMELINE,2764932,alt z,0.548,0.363,5.0,-7.766,1.0,0.433,0.047,0.0,0.066,0.484,170.407,audio_features,0xoC4iuSQz7qxtB6UI92IJ,spotify:track:0xoC4iuSQz7qxtB6UI92IJ,https://api.spotify.com/v1/tracks/0xoC4iuSQz7qxtB6UI92IJ,https://api.spotify.com/v1/audio-analysis/0xoC4iuSQz7qxtB6UI92IJ,148588.0,4.0
fly,lael,1210694,,0.477,0.288,1.0,-12.548,1.0,0.0364,0.718,0.0,0.385,0.214,41.462,audio_features,3jH30PGXQDOx1VP9nL75lU,spotify:track:3jH30PGXQDOx1VP9nL75lU,https://api.spotify.com/v1/tracks/3jH30PGXQDOx1VP9nL75lU,https://api.spotify.com/v1/audio-analysis/3jH30PGXQDOx1VP9nL75lU,199262.0,4.0
fools (can't help falling in love) (feat. Sody),Foster,5036009,sad lo-fi,0.706,0.604,2.0,-6.932,1.0,0.303,0.418,0.0,0.242,0.361,82.03,audio_features,4VEEDnEFLI9dUy5QA51rom,spotify:track:4VEEDnEFLI9dUy5QA51rom,https://api.spotify.com/v1/tracks/4VEEDnEFLI9dUy5QA51rom,https://api.spotify.com/v1/audio-analysis/4VEEDnEFLI9dUy5QA51rom,165029.0,4.0
fools (can't help falling in love) (slowed down & reverb),Foster,197857,sad lo-fi,0.591,0.805,0.0,-5.235,1.0,0.271,0.64,0.0,0.143,0.283,136.629,audio_features,6IEYxC5J51Igo0XUTx16mA,spotify:track:6IEYxC5J51Igo0XUTx16mA,https://api.spotify.com/v1/tracks/6IEYxC5J51Igo0XUTx16mA,https://api.spotify.com/v1/audio-analysis/6IEYxC5J51Igo0XUTx16mA,197857.0,4.0
for B.,Linearwave,89491,anime lo-fi,0.689,0.0204,10.0,-28.613,1.0,0.0377,0.986,0.923,0.297,0.356,117.975,audio_features,4eqYoFG2SGQqMFCvKrjtiu,spotify:track:4eqYoFG2SGQqMFCvKrjtiu,https://api.spotify.com/v1/tracks/4eqYoFG2SGQqMFCvKrjtiu,https://api.spotify.com/v1/audio-analysis/4eqYoFG2SGQqMFCvKrjtiu,89492.0,4.0
